CASE_NUM,CRIME_DESC,CHARGE_CODE,CHARGE_DESC,CRIME_PART,ADDRESS,CITY,DATE,CATEGORY,POINT_X,POINT_Y
190056418,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,2700 BLOCK CANTERBURY RD,ANN ARBOR,2019-12-10 12:59:00,BURGLARY - RESIDENTIAL,-83.7046983001448,42.252058200191016
190056439,SHOPLIFTING,3073,RETAIL FRAUD THEFT 1ST DEGREE,A,3500 BLOCK WASHTENAW AVE,ANN ARBOR,2019-12-10 17:52:00,LARCENY - RETAIL FRAUD,-83.68976999987387,42.25743460073659
190056452,RUNAWAY,7070,RUNAWAY,B,3000 BLOCK VALENCIA CIR,ANN ARBOR,2019-12-10 16:00:00,MISSING PERSON / RUNAWAY,-83.71793240025659,42.23522469999381
190056481,DISORDERLY CONDUCT,5311,DISORDERLY CONDUCT,B,300 BLOCK MAYNARD ST,ANN ARBOR,2019-12-10 23:59:30,PUBLIC PEACE,-83.74217549939095,42.278938299912
190056337,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,2300 BLOCK W STADIUM BLVD,ANN ARBOR,2019-12-10 07:15:00,DAMAGE TO PROPERTY,-83.77808339993197,42.277299699954995
190056489,DRUG/NARCOTIC VIOLATIONS,3532,COCAINE -POSSESS,A,2200 BLOCK HOGBACK RD,ANN ARBOR,2019-12-11 01:20:00,DRUG OFFENSES,-83.67889670134463,42.25537040023232
190056523,ALL OTHER,5015,FAILURE TO APPEAR (FTA),B,300 BLOCK E HURON ST,ANN ARBOR TWP,2019-12-11 09:20:00,OBSTRUCTING JUSTICE,-83.70395180043096,42.28722550003965
190056541,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,3800 BLOCK GREEN BRIER BLVD,ANN ARBOR,2019-12-06 14:15:00,FRAUD,-83.69042290024743,42.29838619961373
190056370,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2695,OBTAINING MONEY UNDER FALSE PRETENSES,A,1500 BLOCK NORMANDY RD,ANN ARBOR,2019-12-02 08:00:00,FRAUD,-83.76634600126135,42.25905259961871
190056388,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,1600 BLOCK ARGYLE CRES,ANN ARBOR,2019-11-17 14:01:00,FRAUD,-83.77233940105003,42.295876100488385
190056485,ALL OTHER,8011,ACCIDENT - FAIL TO STOP AND IDENTIFY,B,S ASHLEY ST & W WASHINGTON ST,ANN ARBOR,2019-12-10 23:15:00,ACCIDENT - HIT & RUN,-83.7498018001159,42.2805265996862
190056364,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,2100 BLOCK STEEPLECHASE DR,ANN ARBOR,2019-10-24 12:06:00,FRAUD,-83.7725881999545,42.254499199065094
190055773,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,300 BLOCK BRIARWOOD CIR,ANN ARBOR,2019-12-06 18:17:00,LARCENY - RETAIL FRAUD,-83.74734700019161,42.23884000113702
190054227,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,300 BLOCK BRIARWOOD CIR,ANN ARBOR,2019-11-27 12:29:00,LARCENY - RETAIL FRAUD,-83.74734700019161,42.23884000113702
190048071,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,3300 BLOCK CHELSEA CIR,ANN ARBOR,2019-10-23 01:30:00,LARCENY - ALL OTHER,-83.71431390010173,42.2407505990829
190056561,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,3100 BLOCK FAWNMEADOW CT,ANN ARBOR,2019-12-10 15:00:00,FRAUD,-83.71505670080217,42.319603699748654
190056570,BURGLARY/BREAKING & ENTERING,2204,B&E - BURGLARY - NO FORCED ENTRY - RESIDENCE- HOME INVASION,A,1000 BLOCK HILL ST,ANN ARBOR,2019-12-11 13:07:00,BURGLARY - RESIDENTIAL,-83.73649460073835,42.271793899938984
190056380,EMBEZZLEMENT,2798,EMBEZZLEMENT - MISAPPROPRIATE FUNDS,A,2500 BLOCK JACKSON AVE,ANN ARBOR,2019-12-08 02:45:00,EMBEZZLEMENT,-83.78255350018276,42.279227799964474
190056589,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,2400 BLOCK LANCASHIRE DR,ANN ARBOR,2019-12-10 11:17:00,FRAUD,-83.71398299889876,42.310174001467544
190056556,EMBEZZLEMENT,2701,EMBEZZLEMENT - BUSINESS PROPERTY,A,400 BLOCK E LIBERTY ST,ANN ARBOR,2019-12-08 20:45:00,EMBEZZLEMENT,-83.7438133003451,42.27958500026307
190056584,FAMILY OFFENSE NONVIOLENT,3806,NEGLECT CHILD,B,600 BLOCK LOUISE DR,ANN ARBOR,2019-12-11 14:43:00,FAMILY OFFENSE,-83.78293540057115,42.28979790039148
190056665,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1600 BLOCK PLYMOUTH RD,ANN ARBOR,2019-12-11 23:05:00,LARCENY - ALL OTHER,-83.72462479958642,42.29979249972621
190056190,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,100 BLOCK BRIARWOOD CIR,ANN ARBOR,2019-12-09 12:12:30,DAMAGE TO PROPERTY,-83.74757490102013,42.24036789969159
191000680,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,500 BLOCK BENJAMIN STREET,ANN ARBOR,2019-12-11 01:00:00,DAMAGE TO PROPERTY,-83.74247020046232,42.271161100638494
191000679,ALL OTHER LARCENY,2309,LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING),A,400 BLOCK 2ND STREET APT 8,ANN ARBOR,2019-12-04 04:00:00,LARCENY - ALL OTHER,-83.75273939979536,42.27726409982557
190056646,DRUG/NARCOTIC VIOLATIONS,3532,COCAINE -POSSESS,A,E ELLSWORTH RD & PLATT RD,ANN ARBOR,2019-12-12 00:03:00,DRUG OFFENSES,-83.69967289987528,42.23037040034632
190056646,ALL OTHER,5015,FAILURE TO APPEAR (FTA),B,E ELLSWORTH RD & PLATT RD,ANN ARBOR,2019-12-12 00:03:00,OBSTRUCTING JUSTICE,-83.69967289987528,42.23037040034632
190054904,LIQUOR LAW VIOLATION,4103,"LIQUOR - TRANSPORT (OPEN CONTAINER, ETC)",B,300 BLOCK S MAIN ST,ANN ARBOR,2019-12-01 13:47:00,LIQUOR LAW VIOLATION,-83.74881490052809,42.279463600821714
190054904,TRESPASS OF REAL PROPERTY,5707,TRESPASS (OTHER),B,300 BLOCK S MAIN ST,ANN ARBOR,2019-12-01 13:47:00,TRESPASSING / INVASION OF PRIVACY,-83.74881490052809,42.279463600821714
190056647,DRUG/NARCOTIC VIOLATIONS,3522,OPIUM OR DERIVATIVE -POSSESS,A,2400 BLOCK S STATE ST,ANN ARBOR,2019-12-12 00:20:00,DRUG OFFENSES,-83.7394632985309,42.25166089974664
190056661,AGGRAVATED ASSAULT,1302,AGG/FEL ASSAULT - FAMILY - OTHER WEAPON-DOMESTIC,A,3300 BLOCK PLATT RD,ANN ARBOR,2019-12-12 05:26:00,ASSAULT - AGGRAVATED,-83.6995755985215,42.240327399544356
190056718,DRUG/NARCOTIC VIOLATIONS,3535,POSSESSION OF MARIJUANA/SYNTHETIC EQUIVALENTS,A,2700 BLOCK FULLER RD,ANN ARBOR,2019-12-12 11:57:30,OTHER,-83.70242599988399,42.28086289990881
190056734,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,300 BLOCK S FIFTH AVE,ANN ARBOR,2019-12-12 10:45:00,LARCENY - ALL OTHER,-83.74640339976122,42.27834699976239
190056709,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,3600 BLOCK PLYMOUTH RD,ANN ARBOR,2019-11-07 00:00:00,MOTOR VEHICLE THEFT / FRAUD,-83.68976999987387,42.3040707002794
190056700,MOTOR VEHICLE THEFT,2405,THEFT BY BAILEE -FAIL TO RETURN VEHICLE (REPORTED BY YOUR JURISDICTION),A,3600 BLOCK PLYMOUTH RD,ANN ARBOR,2019-11-06 03:00:00,MOTOR VEHICLE THEFT / FRAUD,-83.68976999987387,42.3040707002794
190056714,COUNTERFEITING/FORGERY,2505,PASS COUNTERFEITED -ANY OBJECT,A,3100 BLOCK WASHTENAW AVE,ANN ARBOR,2019-12-12 11:31:00,FORGERY / COUNTERFEITING,-83.69815849936975,42.25797269869281
190056738,ALL OTHER,5005,"CONTEMPT OF COURT (PPO VIOLATION, ETC)",B,500 BLOCK E WILLIAM ST,ANN ARBOR,2019-12-12 12:17:00,OBSTRUCTING JUSTICE,-83.74236650008532,42.27800249950997
190056075,ALL OTHER,5015,FAILURE TO APPEAR (FTA),B,1700 BLOCK PAULINE BLVD,ANN ARBOR,2019-12-08 17:08:00,OBSTRUCTING JUSTICE,-83.76819099896875,42.26830420125236
190056820,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,2900 BLOCK WASHTENAW AVE,ANN ARBOR,2019-12-12 20:40:00,LARCENY - ALL OTHER,-83.70123770056398,42.25737309851303
190056835,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,1800 BLOCK HANOVER RD,ANN ARBOR,2019-12-12 21:15:00,DAMAGE TO PROPERTY,-83.77005819975687,42.25773859984179
190056809,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,1700 BLOCK S STATE ST,ANN ARBOR,2019-12-12 20:14:00,BURGLARY - RESIDENTIAL,-83.74039539991952,42.257389399572276
190056808,CREDIT CARD/ATM,2605,FRAUD - ILLEGAL USE OF CREDIT CARD,A,1700 BLOCK PLYMOUTH RD,ANN ARBOR,2019-10-06 20:00:00,FRAUD,-83.72121439918811,42.29841109970425
190056847,DRUG/NARCOTIC VIOLATIONS,3512,HEROIN -POSSESS,A,400 BLOCK N ASHLEY ST,ANN ARBOR,2019-12-13 02:35:00,DRUG OFFENSES,-83.74989739946346,42.284569200382805
190056757,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2200 BLOCK S MAIN ST,ANN ARBOR,2019-12-12 14:40:00,ASSAULT - SIMPLE,-83.7506558012206,42.252873501154966
190056867,ALL OTHER LARCENY,2310,LARCENY - FROM MAILS,A,2000 BLOCK W STADIUM BLVD,ANN ARBOR,2019-10-16 12:00:00,LARCENY - ALL OTHER,-83.77551219958457,42.27109909941305
190056867,COUNTERFEITING/FORGERY,2501,FORGERY OF CHECKS,A,2000 BLOCK W STADIUM BLVD,ANN ARBOR,2019-10-16 12:00:00,FORGERY / COUNTERFEITING,-83.77551219958457,42.27109909941305
190056183,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,3000 BLOCK VALENCIA CIR,ANN ARBOR,2019-12-09 08:00:00,DAMAGE TO PROPERTY,-83.71922119994196,42.23484719962141
190056849,DRUG/NARCOTIC VIOLATIONS,3560,MARIJUANA -SELL,A,400 BLOCK N ASHLEY ST,ANN ARBOR,2019-12-13 03:00:00,DRUG OFFENSES,-83.74989739946346,42.284569200382805
190056916,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,400 BLOCK S FOURTH AVE,ANN ARBOR,2019-12-12 13:45:00,LARCENY - ALL OTHER,-83.74688929952771,42.27698350080544
190056920,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1800 BLOCK GREEN RD,ANN ARBOR,2019-12-13 14:20:00,ASSAULT - SIMPLE,-83.69258280009961,42.2986082004208
190056892,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,3100 BLOCK HOMESTEAD COMMONS DR,ANN ARBOR,2019-12-11 14:17:00,FRAUD,-83.71542300113384,42.24206909987623
190056904,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,300 BLOCK E JEFFERSON ST,ANN ARBOR,2019-12-13 12:42:30,LARCENY - FROM AUTO (LFA),-83.74500129966395,42.27594080101477
190056076,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,900 BLOCK N MAPLE RD,ANN ARBOR,2019-12-08 11:30:00,LARCENY - ALL OTHER,-83.78119370023933,42.28955000049024
191000681,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,600 BLOCK PENINSULA CT,ANN ARBOR,2019-12-10 08:00:00,LARCENY - ALL OTHER,-83.6995502004292,42.28329780076075
190052439,DRIVING UNDER THE INFLUENCE,8027,OPERATING W/BLOOD ALCOHOL CONTENT OF .17% OR MORE,B,PACKARD ST & S MAIN ST,ANN ARBOR,2019-11-16 20:43:00,OUI OF LIQUOR / DRUGS,-83.74875039929361,42.276813999189244
190056915,TRESPASS OF REAL PROPERTY,5707,TRESPASS (OTHER),B,300 BLOCK S FIFTH AVE,ANN ARBOR,2019-12-13 14:12:00,TRESPASSING / INVASION OF PRIVACY,-83.74640339976122,42.27834699976239
190056915,ALL OTHER,5015,FAILURE TO APPEAR (FTA),B,300 BLOCK S FIFTH AVE,ANN ARBOR,2019-12-13 14:12:00,OBSTRUCTING JUSTICE,-83.74640339976122,42.27834699976239
190057013,DRIVING UNDER THE INFLUENCE,8027,OPERATING W/BLOOD ALCOHOL CONTENT OF .17% OR MORE,B,100 BLOCK E WILLIAM ST,ANN ARBOR,2019-12-14 01:03:00,OUI OF LIQUOR / DRUGS,-83.74767820139567,42.278421799034334
190056842,ALL OTHER,7380,NUISANCES ORD - NOISE / PROHIBITED HOURS / AREA,B,1100 BLOCK PACKARD ST,ANN ARBOR,2019-12-13 01:43:00,OTHER - ORDINANCE VIOLATIONS,-83.7349176000053,42.26599159984505
190056847,WEAPON LAW VIOLATIONS,5202,CCW-CONCEALED WEAPONS - CARRYING CONCEALED,A,400 BLOCK N ASHLEY ST,ANN ARBOR,2019-12-13 02:35:00,WEAPONS OFFENSE,-83.74989739946346,42.284569200382805
190057011,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,700 BLOCK W HURON ST,ANN ARBOR,2019-12-14 00:56:00,ASSAULT - SIMPLE,-83.75634450090149,42.28230720115948
190056991,ALL OTHER,5012,PROBATION VIOLATION,B,E LIBERTY ST & THOMPSON ST,ANN ARBOR,2019-12-13 23:06:00,OBSTRUCTING JUSTICE,-83.74322270119796,42.27941159963268
190057041,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,2100 BLOCK CHAMPAGNE DR,ANN ARBOR,2019-12-08 19:15:00,LARCENY - ALL OTHER,-83.71657190031056,42.23524670007379
190057023,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,400 BLOCK HAMILTON PL,ANN ARBOR,2019-12-13 22:45:00,LARCENY - FROM AUTO (LFA),-83.7450842999657,42.27659740040184
190056991,ALL OTHER,5015,FAILURE TO APPEAR (FTA),B,E LIBERTY ST & THOMPSON ST,ANN ARBOR,2019-12-13 23:06:00,OBSTRUCTING JUSTICE,-83.74322270119796,42.27941159963268
190057004,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,500 BLOCK E LIBERTY ST,ANN ARBOR,2019-12-14 00:28:00,ASSAULT - SIMPLE,-83.74242869931146,42.27917579877544
190057067,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,2400 BLOCK ARROWWOOD TRL,ANN ARBOR,2019-12-14 06:30:00,DAMAGE TO PROPERTY,-83.73250109922026,42.30857579865739
190057060,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,3300 BLOCK CHELSEA CIR,ANN ARBOR,2019-12-14 11:54:30,ASSAULT - SIMPLE,-83.71431439910356,42.2407505990829
190057093,CREDIT CARD/ATM,2605,FRAUD - ILLEGAL USE OF CREDIT CARD,A,1500 BLOCK E STADIUM,ANN ARBOR,2019-11-04 21:59:30,FRAUD,-83.72983369852307,42.26112890016702
190057126,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,300 BLOCK S FIFTH AVE,ANN ARBOR,2019-12-14 21:45:00,ASSAULT - SIMPLE,-83.74640339976122,42.27834699976239
190057073,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,3200 BLOCK BOLGOS CIR,ANN ARBOR,2019-12-14 12:35:00,LARCENY - ALL OTHER,-83.69180060025599,42.31256220014973
190057120,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,200 BLOCK E WASHINGTON ST,ANN ARBOR,2019-12-14 20:47:00,ASSAULT - SIMPLE,-83.74693069967822,42.28062960006065
190056826,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2998,"DAMAGE PROPERTY - MDOP - DESTROY, INJURE PROPERTY OF POLICE/FIRE DEPTS",A,S MAIN ST & E WASHINGTON ST,ANN ARBOR,2019-12-12 23:04:30,DAMAGE TO PROPERTY,-83.74855219957306,42.28049059855533
190055737,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,100 BLOCK S MAIN ST,ANN ARBOR,2019-11-17 00:00:00,FRAUD,-83.74888670078911,42.28126050035422
190057093,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,1000 BLOCK PACKARD,ANN ARBOR,2019-11-04 21:59:30,LARCENY - ALL OTHER,-83.73645330058821,42.267456499170635
190057141,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1100 BLOCK S UNIVERSITY AVE,ANN ARBOR,2019-12-15 00:41:00,ASSAULT - SIMPLE,-83.7354449999226,42.2752180003871
190056849,ALL OTHER,5012,PROBATION VIOLATION,B,400 BLOCK N ASHLEY ST,ANN ARBOR,2019-12-13 03:00:00,OBSTRUCTING JUSTICE,-83.74989739946346,42.284569200382805
190056849,DRUG/NARCOTIC VIOLATIONS,3510,HEROIN- SELL/MANUFACTURE,A,400 BLOCK N ASHLEY ST,ANN ARBOR,2019-12-13 03:00:00,DRUG OFFENSES,-83.74989739946346,42.284569200382805
190057105,CREDIT CARD/ATM,2605,FRAUD - ILLEGAL USE OF CREDIT CARD,A,800 BLOCK BRIARWOOD CIR,ANN ARBOR,2019-12-14 16:58:30,FRAUD,-83.74533329987094,42.240580801465626
190057105,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,800 BLOCK BRIARWOOD CIR,ANN ARBOR,2019-12-14 16:58:30,LARCENY - ALL OTHER,-83.74533329987094,42.240580801465626
190057135,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2999,DAMAGE TO PROPERTY - MDOP (OTHER),A,800 BLOCK VICTORS WAY,ANN ARBOR,2019-12-14 23:28:00,DAMAGE TO PROPERTY,-83.7359519997658,42.23844599870466
190057135,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,800 BLOCK VICTORS WAY,ANN ARBOR,2019-12-14 23:28:00,ASSAULT - SIMPLE,-83.7359519997658,42.23844599870466
190056772,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,300 BLOCK BRIARWOOD CIR,ANN ARBOR,2019-12-12 16:20:00,LARCENY - RETAIL FRAUD,-83.74734700019161,42.23884000113702
190057217,ALL OTHER,5309,HARASSING COMMUNICATIONS,B,3500 BLOCK FOX HUNT DR,ANN ARBOR,2019-12-08 16:22:30,PUBLIC PEACE,-83.69205410117758,42.286060799805455
190057221,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2677,"DEFRAUDING HOTELS, RESTAURANTS, INNKEEPER, ETC",A,200 BLOCK W HURON ST,ANN ARBOR,2019-12-15 02:17:30,FRAUD,-83.75037800021067,42.28117980006084
190057188,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,600 BLOCK E HURON ST,ANN ARBOR,2019-12-14 18:15:00,LARCENY - ALL OTHER,-83.74141210061566,42.281440800009705
190057181,SHOPLIFTING,3074,RETAIL FRAUD THEFT 2ND DEGREE,A,400 BLOCK S MAPLE RD,ANN ARBOR,2019-12-15 10:45:00,LARCENY - RETAIL FRAUD,-83.78214749970681,42.2775968000351
190057170,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,3600 BLOCK WASHTENAW AVE,ANN ARBOR,2019-12-14 09:30:00,FRAUD,-83.6870204998782,42.25829359985943
190057185,CREDIT CARD/ATM,2605,FRAUD - ILLEGAL USE OF CREDIT CARD,A,3600 BLOCK WASHTENAW AVE,ANN ARBOR,2019-12-15 10:44:00,FRAUD,-83.6870204998782,42.25829359985943
191000683,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,100 BLOCK ADAMS ST.,ANN ARBOR,2019-12-15 00:30:00,LARCENY - FROM AUTO (LFA),-83.74836219888232,42.27247990043287
190057246,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2901,DAMAGE TO PROPERTY - BUSINESS PROPERTY - MDOP,A,500 BLOCK E WASHINGTON ST,ANN ARBOR,2019-12-15 01:27:00,DAMAGE TO PROPERTY,-83.74260130093893,42.279972299671044
190056868,FORCIBLE FONDLING,1178,CSC 4TH DEGREE -FORCIBLE CONTACT,A,400 BLOCK W WASHINGTON ST,ANN ARBOR,2019-12-06 00:01:00,SEX OFFENSES - CSC,-83.75294679954936,42.28091920011349
190057340,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,300 BLOCK DEPOT ST,ANN ARBOR,2019-12-15 10:45:00,DAMAGE TO PROPERTY,-83.74319640010236,42.28778950109006
190057309,FORCIBLE SODOMY,1174,CSC 3RD DEGREE -PENETRATION ORAL/ANAL,A,2700 BLOCK FULLER RD,ANN ARBOR TWP,2019-12-11 13:00:00,SEX OFFENSES - CSC,-83.70184279876378,42.278447800128845
190057329,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,3500 BLOCK GREEN CT,ANN ARBOR,2019-12-16 12:23:00,FRAUD,-83.69143119991304,42.30063519978984
190057349,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,2000 BLOCK W STADIUM BLVD,ANN ARBOR,2019-12-16 14:06:00,LARCENY - ALL OTHER,-83.77551219958457,42.27109909941305
191000684,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2999,DAMAGE TO PROPERTY - MDOP (OTHER),A,1500 BLOCK WASHTENAW AVE,ANN ARBOR,2019-12-14 12:00:00,DAMAGE TO PROPERTY,-83.72790049949504,42.273578800427856
190057389,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,200 BLOCK E WASHINGTON ST,ANN ARBOR,2019-12-13 22:22:30,LARCENY - FROM AUTO (LFA),-83.74693069967822,42.28062960006065
190057405,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,1500 BLOCK WASHTENAW AVE,ANN ARBOR,2019-12-16 18:00:00,DAMAGE TO PROPERTY,-83.72953550143899,42.27290749998741
190057412,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,2800 BLOCK WINDWOOD DR,ANN ARBOR,2019-12-15 13:55:00,FRAUD,-83.70719900023596,42.31832000108187
190057333,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,1700 BLOCK ARLINGTON BLVD,ANN ARBOR,2019-12-15 12:50:00,FRAUD,-83.70409619995593,42.25948830020269
191000685,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,300 BLOCK S ASHLEY ST,ANN ARBOR,2019-12-14 02:15:00,LARCENY - FROM AUTO (LFA),-83.74953940016195,42.27890129977749
190057387,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,3200 BLOCK E EISENHOWER PKWY,ANN ARBOR,2019-12-16 18:32:00,ASSAULT - SIMPLE,-83.71492200031247,42.24386890041927
191000688,ALL OTHER LARCENY,2309,LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING),A,900 BLOCK GREENWOOD AVE,ANN ARBOR,2019-12-08 00:00:00,LARCENY - ALL OTHER,-83.73711710000146,42.26941110027644
190057453,BURGLARY/BREAKING & ENTERING,2203,B&E - BURGLARY - FORCED ENTRY - NON-RESIDENCE,A,3100 BLOCK PACKARD RD,ANN ARBOR,2019-12-17 00:40:00,BURGLARY - ALL OTHER,-83.69656779858684,42.24459740006773
190057448,ALL OTHER,5015,FAILURE TO APPEAR (FTA),B,S UNIVERSITY AVE & S FOREST AVE,ANN ARBOR,2019-12-17 04:18:00,OBSTRUCTING JUSTICE,-83.73311420044911,42.27502369968073
190050185,AGGRAVATED ASSAULT,1304,AGG/FEL ASSAULT - NON-FAMILY - GUN,A,1700 BLOCK GEDDES AVE,ANN ARBOR,2019-10-30 22:45:00,ASSAULT - AGGRAVATED,-83.72670230013904,42.27579110047054
190057458,ALL OTHER,5015,FAILURE TO APPEAR (FTA),B,300 BLOCK S MAIN ST,ANN ARBOR,2019-12-17 08:25:00,OBSTRUCTING JUSTICE,-83.74881490052809,42.279463600821714
191000687,ALL OTHER LARCENY,2309,LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING),A,2400 BLOCK LAURELWOOD CIRCLE,ANN ARBOR,2019-12-08 18:00:00,LARCENY - ALL OTHER,-83.71212140013102,42.23226109921984
190057498,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,2600 BLOCK BERNICE AVE,ANN ARBOR,2019-12-12 14:22:30,LARCENY - ALL OTHER,-83.78283150019342,42.2913066998766
190057489,FORCIBLE FONDLING,1172,CSC 3RD DEGREE -PENETRATION PENIS/VAGINA,A,2700 BLOCK BRAEBURN CIR,ANN ARBOR,2019-12-17 11:41:30,SEX OFFENSES - CSC,-83.7087395988367,42.23211439968651
190057312,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1300 BLOCK CULVER RD,ANN ARBOR,2019-12-02 16:45:00,LARCENY - ALL OTHER,-83.75329939883125,42.29564549865006
